issue_key,design_decision_types,project,issue_id,votes,parent_key,parent_summary,has_parent,summary,description,raw_text,cleaned_text,token_list,issue_type,status,priority,reporter,assignee,created_date,updated_date,resolution_date,labels,components,fix_versions,comments,number_of_comments,comment_dates,comment_developers,bot_comment_count,human_comment_count,has_bot_comments,attachments,number_of_attachments,attachment_dates,attachment_files,has_attachments
YARN-10621,True False True,YARN,13357843,0,,,False,GPU management using OpenCL instead of vendor-specific solutions,"As part of the [E2Data research project|https://e2data.eu/], we at the [Institute of Communication and Computer Systems (ICCS)|https://www.iccs.gr/en/?noredirect=en_US] of the National Technical University of Athens, Greece, have been working on a modified version of Hadoop Yarn where the GPU devices that are available in the underlying cluster are discovered via a Java wrapper of the OpenCL framework API (namely [JOCL|https://github.com/gpu/JOCL]), instead of vendor-specific binaries.

In other words, we have shifted towards *a more uniform and high-level handling of GPUs as ""OpenCL-enabled"" devices*. This way, we manage to *decouple GPU discovery/management from vendor-specific technicalities*; every GPU, no matter the vendor, is the same for E2Data YARN (more specifically, for the {{NodeManager}} component), provided that the OpenCL runtime and drivers for the GPU(s) of interest are installed on the respective node(s) of the cluster.

This way, we *managed to use GPUs other than NVIDIA* (which are the only ones officially supported via the {{nvidia-smi}} binary) with minimal additional effort, after our initial changes.

Ultimately, our goal is to *unify every processing unit* that YARN can possible utilize (CPU cores, GPUs, FPGAs) *behind a common, simple, high-level interface; that of the OpenCL-enabled device*.

The only drawback of our approach is that vendor-specific info regarding the GPUs is lost (e.g. temperature). We believe, however, that the lost information is not necessary for YARN; everything that Hadoop needs in order to discover and handle GPU devices is provided by OpenCL.

This is just a proposition/a prompt for discussion for the time being. This modified version is a work in progress. We consider community feedback regarding the core concept (and the fact that it may constitute a paradigm shift for YARN) crucial before attaching any patch file and diving into more (technical) details.",,,,Improvement,Open,Minor,Sotiris Niarchos,,2021-02-09T22:50:01.676+0000,2021-02-12T14:13:16.041+0000,,,"nodemanager, yarn",,,1,['2021-02-12T14:13:16.041+0000'],['Adam Antal'],,,,,0,[],[],False
YARN-10617,True False False,YARN,13357482,0,,,False,Fifo and Fair intra-queue preemption goes on indefinitely when apps are in pending state due to max AM limit reached,"This case occurs when:
1. an application gets submitted in a cluster running at max-AM limit.
2. The new job requests AM resource. So it has 1 pending request.
3. To fulfil this request, the preemption logic preempts 1 resource from a running app.
4. Because the cluster is at max-AM limit, the scheduler re-assigns the preempted container back to the running app.",,,,Improvement,Patch Available,Major,VADAGA ANANYO RAO,VADAGA ANANYO RAO,2021-02-08T09:39:07.389+0000,2021-02-18T03:12:18.946+0000,,,capacity scheduler,,,4,"['2021-02-09T04:21:02.074+0000', '2021-02-09T05:31:34.943+0000', '2021-02-17T07:08:53.606+0000', '2021-02-18T03:12:18.946+0000']","['VADAGA ANANYO RAO', 'Sunil G', 'Hadoop QA', 'Hadoop QA']",,,,,1,['2021-02-15T04:54:46.966+0000'],['YARN-10617.0001.patch'],True
YARN-10598,True False False,YARN,13354680,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,CS Flexible Auto Queue Creation: Modify RM /scheduler endpoint to extend the creation type with additional information,"Under this umbrella (YARN-10496), weight-mode has been implemented for CS with YARN-10504.

Auto-queue creation has been also implemented with YARN-10506.

Connected to this effort, we would like to expose the type of the queue with the RM's /scheduler REST endpoint.

To extend/modify the values added in YARN-10581 these 3 fields will describe a queue:
 * queueType : *parent/leaf*
 * creationMethod : *static/dynamicLegacy/dynamicFlexible*
 * autoCreationEligibility : *off/legacy/flexible*

After this change here are some example cases:
 * Static parent queue which has the auto-creation-enabled-v2 false:
 ** queueType : *parent*
 ** creationMethod : *static*
 ** autoCreationEligibility : *off*
 * Static managed parent (can have dynamic children):
 ** queueType : *parent*
 ** creationMethod : *static*
 ** autoCreationEligibility : *legacy*
 * Legacy auto-created leaf queue (cannot have children):
 ** queueType : *leaf*
 ** creationMethod : *dynamicLegacy*
 ** autoCreationEligibility : *off*
 * Auto-created (v2) parent queue, (implicitly) auto-creation-enabled-v2 true: 
 ** queueType : *parent*
 ** creationMethod : *dynamicFlexible*
 ** autoCreationEligibility : *flexible*
 * Auto-created (v2) leaf queue (cannot have children):
 ** queueType : *leaf*
 ** creationMethod : *dynamicFlexible*
 ** autoCreationEligibility : *off*",,,,Sub-task,Resolved,Major,Benjamin Teke,Benjamin Teke,2021-01-26T14:17:35.528+0000,2024-02-12T01:11:35.728+0000,2021-01-27T17:15:02.984+0000,,capacity scheduler,3.4.0,,9,"['2021-01-26T20:06:08.976+0000', '2021-01-27T04:02:41.216+0000', '2021-01-27T12:31:36.961+0000', '2021-01-27T14:09:04.069+0000', '2021-01-27T15:32:37.380+0000', '2021-01-27T16:54:55.155+0000', '2021-01-27T17:09:16.333+0000', '2021-01-27T17:14:46.735+0000', '2021-01-27T19:46:33.743+0000']","['Hadoop QA', 'Sunil G', 'Andras Gyori', 'Benjamin Teke', 'Szilard Nemeth', 'Benjamin Teke', 'Hadoop QA', 'Szilard Nemeth', 'Hadoop QA']",,,,,3,"['2021-01-26T17:17:42.285+0000', '2021-01-27T14:08:13.213+0000', '2021-01-27T16:54:25.406+0000']","['YARN-10598.001.patch', 'YARN-10598.002.patch', 'YARN-10598.003.patch']",True
YARN-10585,True False False,YARN,13353512,0,YARN-10370,[Umbrella] Reduce the feature gap between FS Placement Rules and CS Queue Mapping rules,True,Create a class which can convert from legacy mapping rule format to the new JSON format,To make transition easier we need to create tooling to support the migration effort. The first step is to create a class which can migrate from legacy to the new JSON format.,,,,Sub-task,Resolved,Major,Gergely Pollák,Gergely Pollák,2021-01-20T11:25:31.184+0000,2024-02-12T01:13:38.537+0000,2021-02-03T21:54:21.753+0000,,"resourcemanager, scheduler",3.4.0,,17,"['2021-01-21T07:27:02.017+0000', '2021-01-21T13:52:14.355+0000', '2021-01-21T16:52:18.968+0000', '2021-01-25T11:06:07.665+0000', '2021-01-25T13:00:51.308+0000', '2021-01-25T15:32:40.974+0000', '2021-01-25T16:10:29.684+0000', '2021-01-26T12:18:14.167+0000', '2021-01-26T12:18:44.969+0000', '2021-01-26T12:59:26.302+0000', '2021-01-26T17:32:28.674+0000', '2021-01-26T17:41:10.697+0000', '2021-02-03T17:57:28.486+0000', '2021-02-03T20:06:47.086+0000', '2021-02-03T21:16:12.994+0000', '2021-02-03T21:54:08.818+0000', '2021-02-03T23:55:04.705+0000']","['Hadoop QA', 'Gergely Pollák', 'Hadoop QA', 'Andras Gyori', 'Gergely Pollák', 'Benjamin Teke', 'Qi Zhu', 'Gergely Pollák', 'Hadoop QA', 'Hadoop QA', 'Szilard Nemeth', 'Hadoop QA', 'Ahmed Hussein', 'Szilard Nemeth', 'Gergely Pollák', 'Ahmed Hussein', 'Ahmed Hussein']",,,,,3,"['2021-01-21T04:10:19.548+0000', '2021-01-21T13:50:05.878+0000', '2021-01-26T12:16:11.105+0000']","['YARN-10585.001.patch', 'YARN-10585.002.patch', 'YARN-10585.003.patch']",True
YARN-10581,True False False,YARN,13353483,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,CS Flexible Auto Queue Creation: Modify RM /scheduler endpoint to include queue creation type for queues,"Under this umbrella (YARN-10496), weight-mode has been implemented for CS with YARN-10504.

Auto-queue creation has been also imlemented with YARN-10506.

Connected to this effort, we would like to expose the type of the queue with the RM's /scheduler REST endpoint.

The queue type should hold these values: 
 * Auto-created parent queue: *autoCreatedParent*
 * Auto-created leaf queue: *autoCreatedLeaf*
 * Static parent: *staticParent*
 * Static leaf: *staticLeaf*",,,,Sub-task,Resolved,Major,Szilard Nemeth,Szilard Nemeth,2021-01-20T09:00:25.042+0000,2021-01-26T15:31:17.591+0000,2021-01-26T15:31:17.507+0000,,,,,9,"['2021-01-20T20:19:04.550+0000', '2021-01-21T09:27:38.846+0000', '2021-01-21T09:47:48.504+0000', '2021-01-21T10:49:20.928+0000', '2021-01-21T11:04:29.246+0000', '2021-01-21T12:09:00.296+0000', '2021-01-21T16:32:56.336+0000', '2021-01-21T16:47:38.627+0000', '2021-01-26T15:30:54.552+0000']","['Szilard Nemeth', 'Andras Gyori', 'Peter Bacsko', 'Szilard Nemeth', 'Peter Bacsko', 'Hadoop QA', 'Hadoop QA', 'Wangda Tan', 'Szilard Nemeth']",,,,,3,"['2021-01-20T20:18:41.723+0000', '2021-01-21T08:38:55.514+0000', '2021-01-21T13:31:14.581+0000']","['YARN-10581.001.patch', 'YARN-10581.002.patch', 'YARN-10581.003.patch']",True
YARN-10579,True False False,YARN,13353108,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,CS Flexible Auto Queue Creation: Modify RM /scheduler endpoint to include weight values for queues,"Under this umbrella (YARN-10496), weight-mode has been implemented for CS with YARN-10504.
 We would like to expose the weight values for all queues with the RM's /scheduler REST endpoint.",,,,Sub-task,Resolved,Major,Szilard Nemeth,Szilard Nemeth,2021-01-18T15:54:53.303+0000,2024-02-12T01:09:42.394+0000,2021-01-21T08:25:09.432+0000,,capacity scheduler,3.4.0,,9,"['2021-01-20T15:17:18.136+0000', '2021-01-20T16:07:01.559+0000', '2021-01-20T17:00:01.651+0000', '2021-01-20T17:17:07.867+0000', '2021-01-20T20:16:01.159+0000', '2021-01-20T20:16:50.448+0000', '2021-01-20T20:23:39.254+0000', '2021-01-20T23:09:21.184+0000', '2021-01-21T08:24:41.036+0000']","['Andras Gyori', 'Peter Bacsko', 'Hadoop QA', 'Sunil G', 'Szilard Nemeth', 'Szilard Nemeth', 'Wangda Tan', 'Hadoop QA', 'Szilard Nemeth']",,,,,2,"['2021-01-20T14:08:06.871+0000', '2021-01-20T20:16:27.795+0000']","['YARN-10579.001.patch', 'YARN-10579.002.patch']",True
YARN-10571,True False False,YARN,13351967,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,Refactor dynamic queue handling logic,"As per YARN-10506 we have introduced an other mode for auto queue creation and a new class, which handles it. We should move the old, managed queue related logic to CSAutoQueueHandler as well, and do additional cleanup regarding queue management.",,,,Sub-task,Resolved,Minor,Andras Gyori,Andras Gyori,2021-01-13T10:10:15.369+0000,2024-02-12T06:01:33.393+0000,2021-05-12T13:37:01.047+0000,,capacity scheduler,3.4.0,,23,"['2021-03-04T09:35:35.837+0000', '2021-03-04T12:51:07.557+0000', '2021-03-10T14:18:58.576+0000', '2021-03-10T14:27:05.028+0000', '2021-03-11T03:14:01.574+0000', '2021-03-11T13:34:39.056+0000', '2021-03-11T13:38:39.618+0000', '2021-03-24T12:52:18.223+0000', '2021-03-25T05:42:58.498+0000', '2021-04-27T12:32:22.626+0000', '2021-04-27T13:44:54.224+0000', '2021-04-28T09:20:07.053+0000', '2021-04-28T11:39:37.556+0000', '2021-04-28T11:45:17.229+0000', '2021-04-28T14:32:11.242+0000', '2021-04-29T22:08:01.767+0000', '2021-05-03T10:17:21.402+0000', '2021-05-04T17:13:54.256+0000', '2021-05-11T09:06:18.339+0000', '2021-05-11T09:53:52.360+0000', '2021-05-11T15:10:14.629+0000', '2021-05-12T12:49:07.720+0000', '2021-05-12T13:36:10.777+0000']","['Andras Gyori', 'Hadoop QA', 'Peter Bacsko', 'Qi Zhu', 'Gergely Pollák', 'Andras Gyori', 'Hadoop QA', 'Gergely Pollák', 'Qi Zhu', 'Andras Gyori', 'Hadoop QA', 'Hadoop QA', 'Peter Bacsko', 'Andras Gyori', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Peter Bacsko', 'Andras Gyori', 'Peter Bacsko', 'Peter Bacsko']",,,,,4,"['2021-03-04T09:38:00.446+0000', '2021-03-11T13:34:48.053+0000', '2021-05-03T09:08:22.631+0000', '2021-05-11T06:06:46.181+0000']","['YARN-10571.001.patch', 'YARN-10571.002.patch', 'YARN-10571.003.patch', 'YARN-10571.004.patch']",True
YARN-10564,True False False,YARN,13351412,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,Support Auto Queue Creation template configurations,"Similar to how the template configuration works for ManagedParents, we need to support templates for the new auto queue creation logic. Proposition is to allow wildcards in template configs such as:
{noformat}
yarn.scheduler.capacity.root.*.*.weight 10{noformat}
which would mean, that set weight to 10 of every leaf of every parent under root.
We should possibly take an approach, that could support arbitrary depth of template configuration, because we might need to lift the limitation of auto queue nesting.",,,,Sub-task,Resolved,Major,Andras Gyori,Andras Gyori,2021-01-11T09:39:43.736+0000,2024-02-12T05:55:49.936+0000,2021-04-08T10:45:00.516+0000,,capacity scheduler,3.4.0,,26,"['2021-01-11T15:20:02.918+0000', '2021-01-12T15:31:26.894+0000', '2021-01-12T18:20:28.327+0000', '2021-01-13T02:55:21.821+0000', '2021-01-14T14:32:56.513+0000', '2021-01-14T14:47:36.213+0000', '2021-01-21T13:11:56.211+0000', '2021-01-25T12:33:17.160+0000', '2021-01-26T13:08:45.261+0000', '2021-02-24T08:48:48.005+0000', '2021-02-24T08:48:56.200+0000', '2021-02-24T09:25:34.247+0000', '2021-02-24T12:14:45.103+0000', '2021-02-24T12:27:08.901+0000', '2021-02-24T13:25:02.094+0000', '2021-02-25T16:46:16.596+0000', '2021-02-25T19:39:09.326+0000', '2021-04-07T10:48:15.989+0000', '2021-04-07T11:51:46.589+0000', '2021-04-07T12:15:39.854+0000', '2021-04-07T12:33:57.563+0000', '2021-04-07T12:50:07.213+0000', '2021-04-07T14:24:59.241+0000', '2021-04-07T17:24:23.058+0000', '2021-04-08T03:04:39.411+0000', '2021-04-08T10:44:38.633+0000']","['Qi Zhu', 'Qi Zhu', 'Wangda Tan', 'Qi Zhu', 'Andras Gyori', 'Qi Zhu', 'Andras Gyori', 'Hadoop QA', 'Hadoop QA', 'Hadoop QA', 'Andras Gyori', 'Qi Zhu', 'Hadoop QA', 'Qi Zhu', 'Andras Gyori', 'Andras Gyori', 'Hadoop QA', 'Peter Bacsko', 'Andras Gyori', 'Peter Bacsko', 'Andras Gyori', 'Peter Bacsko', 'Andras Gyori', 'Hadoop QA', 'Qi Zhu', 'Peter Bacsko']",,,,,7,"['2021-01-21T13:04:06.313+0000', '2021-01-26T13:03:26.590+0000', '2021-02-24T08:47:00.114+0000', '2021-02-24T09:24:07.895+0000', '2021-02-25T16:44:55.130+0000', '2021-04-07T14:24:04.239+0000', '2021-01-12T15:27:48.711+0000']","['YARN-10564.001.patch', 'YARN-10564.002.patch', 'YARN-10564.003.patch', 'YARN-10564.004.patch', 'YARN-10564.005.patch', 'YARN-10564.006.patch', 'YARN-10564.poc.001.patch']",True
YARN-10546,True False False,YARN,13347714,0,,,False,Limit application resource reservation on nodes for non-node/rack specific requests shoud be supported in CS.,"Just as fixed in YARN-4270  about FairScheduler.

The capacityScheduler should also fixed it.

It is a big problem in production cluster, when it happended.

Also we should support fs convert to cs to support it.",,,,Bug,In Progress,Major,Qi Zhu,Qi Zhu,2020-12-24T07:38:23.549+0000,2026-02-12T22:20:47.365+0000,,pull-request-available,capacityscheduler,,,7,"['2020-12-24T07:46:09.402+0000', '2020-12-24T19:37:46.208+0000', '2020-12-25T16:14:42.643+0000', '2021-02-10T13:56:46.678+0000', '2024-01-04T08:32:19.826+0000', '2025-12-07T00:27:08.095+0000', '2025-12-08T00:24:46.324+0000']","['Qi Zhu', 'Hadoop QA', 'Hadoop QA', 'Qi Zhu', 'Shilun Fan', 'ASF GitHub Bot', 'ASF GitHub Bot']",,,,,0,[],[],False
YARN-10534,True False False,YARN,13346151,0,,,False,Enable runC container transformations,"The goal of this Jira is to provide an optional plugin to apply runC container transformations. Enabling runC container transformations will provide an easy way to apply site specific customizations to all containers.

An example of one transformation that many clusters may need could be a Kerberos transformation. This would apply cluster Kerberos configurations and mount them to all runC containers that are submitted, without requiring users to manage them within their own images.",,,,New Feature,Open,Minor,Matthew Sharp,Matthew Sharp,2020-12-15T16:42:25.926+0000,2025-12-08T00:24:49.124+0000,,pull-request-available,,,,2,"['2025-12-07T00:27:15.960+0000', '2025-12-08T00:24:48.915+0000']","['ASF GitHub Bot', 'ASF GitHub Bot']",,,,,0,[],[],False
YARN-10524,True False False,YARN,13345070,0,YARN-10496,[Umbrella] Support Flexible Auto Queue Creation in Capacity Scheduler,True,Support multi resource type based weight mode in CS.,"In fair scheduler support multi resource based absolute and pecentage of the cluster. 

For minResources, maxResources, maxContainerAllocation and maxChildResources properties one can give the parameter in one of the following formats:
 * _Old format_: “X mb, Y vcores”, “X% cpu, Y% memory”, “X%”. When not a single percentage is provided, configuring both memory and cpu is mandatory, while other resource types are ignored, and set to zero.

 * _New format (recommended)_: “vcores=X, memory-mb=Y” or “vcores=X%, memory-mb=Y%”. As seen, in this format one can give either a percentage or an integer resource value without units. In the latter case the units will be inferred from the default units configured for that resource. This format is required when resources other than memory and CPU are specified. Any unspecified resource will be set to 0 in case of minResources, or to the maximum for that resource in case of maxResources, maxContainerAllocation and maxChildResources.

We should to discuss how to do in CapacityScheduler ?",,,,Sub-task,Resolved,Major,Qi Zhu,Qi Zhu,2020-12-09T12:44:09.619+0000,2021-05-21T08:51:08.803+0000,2021-05-21T08:51:08.728+0000,,,,,2,"['2021-05-04T13:10:56.010+0000', '2021-05-05T02:34:18.790+0000']","['Andras Gyori', 'Qi Zhu']",,,,,0,[],[],False
